star_name,ra,dec,ra_J2016,dec_J2016,tic_id,gaia_dr2_id,gaia_dr3_id,hip_name,tm_name,tyc_name,wds_designation,simbad_name,source_list_fl,sy_pmra,sy_pmraerr,sy_pmdec,sy_pmdecerr,sy_pmsrc,sy_pm_reflink,sy_ujmag,sy_ujmagerr,sy_ujmagsrc,sy_ujmag_reflink,sy_bmag,sy_bmagerr,sy_bmagsrc,sy_bmag_reflink,sy_vmag,sy_vmagerr,sy_vmagsrc,sy_vmag_reflink,sy_rcmag,sy_rcmagerr,sy_rcmagsrc,sy_rcmag_reflink,sy_icmag,sy_icmagerr,sy_icmagsrc,sy_icmag_reflink,sy_jmag,sy_jmagerr,sy_jmagsrc,sy_jmag_reflink,sy_hmag,sy_hmagerr,sy_hmagsrc,sy_hmag_reflink,sy_kmag,sy_kmagmerr,sy_kmagsrc,sy_kmag_reflink,sy_tmag,sy_tmagerr,sy_gaiamag,sy_gaiamagerr,sy_gaiamagsrc,sy_gaiamag_reflink,sy_bpmag,sy_bpmagerr,sy_rpmag,sy_rpmagerr,sy_plx,sy_plxerr,sy_plxsrc,sy_plx_reflink,sy_dist,sy_disterr,sy_distsrc,sy_dist_reflink,ambiguous_dist_fl,st_spectype,st_spectype_reflink,dwarf_fl,st_teff,st_tefferr,st_teffsrc,st_teff_reflink,st_logg,st_loggerr,st_loggsrc,st_logg_reflink,st_loggspec,st_loggspecerr,st_loggspecsrc,st_loggspec_reflink,st_met,st_meterr,st_metsrc,st_met_reflink,st_lum,st_lumerr,st_lumsrc,st_lum_reflink,st_rad,st_raderr,st_radsrc,st_rad_reflink,st_mass,st_masserr,st_masssrc,st_mass_reflink,uncertain_M_flag,st_age,st_ageerr,st_agesrc,st_age_reflink,contaminant_fl,brightest_sep,brightest_Gmag,brightest_id,nearest_sep,nearest_Gmag,nearest_id,known_binary_fl,gaia_binary_fl,wds_comp,wds_sep,wds_deltamag,GCNS_companion,GCNS_sep,GCNS_mag_diff,sy_planets_flag,hostname,Name,Teff,logg,vsini,SimbadName,_RA,_DE
TIC 241257122,329.72910382889,-4.37311037987,329.72909555064103,-4.37423439752542,241257122.0,2.66936114270279e+18,2.66936114270279e+18,108506.0,2MASS J21585496-0422226,5219-00864-1,,HD 208801,tic_near,-2.3269686134584493,0.1898560374975204,-253.28118317646795,0.2275415211915969,GaiaDR3,2023A&A...674A...1G,,,,,7.22,,Simbad,,6.22,,Simbad,,,,,,,,,,4.597,0.037,TIC,2019AJ....158..138S,4.098,0.19,TIC,2019AJ....158..138S,3.93,0.036,TIC,2019AJ....158..138S,5.358,0.006,5.954526901245117,0.0028786871811914,gaia_dr3,2023A&A...674A...1G,6.45384407043457,0.0028966101919474,5.297853946685791,0.0040635888997536,26.75295363338505,0.1291624754667282,GaiaDR3,2023A&A...674A...1G,37.35994720458984,0.1646003723144531,bj2021,2021AJ....161..147B,0,G8/K0III,1999MSS...C05....0H,0,4935.0,29.0,Pastel,2022A&A...663A...4S,3.390711064487264,0.0521523621849361,calculated_from_M_and_R,Calculated Value,3.77,0.09,Pastel,2022A&A...663A...4S,0.1,0.06,Pastel,2022A&A...663A...4S,0.6842825687532013,0.0174077915959963,calc_from_gaia,Calculated Value,3.007596807837377,0.0698765220677659,calc_from_L_and_Teff,Calculated Value,0.8111154383226338,0.0898154800147995,TIC_teff_mass_relation,Calculated Value,1,,,,,,,,,,,,1,0,,,,2.6693642007195085e+18,129.5028,9.2741,0,,HD 208801,4834.06,3.48,1.35,HD 208801,329.72911,-4.37311
TIC 379117362,206.73801057158,6.35037393864,206.73572793286883,6.3498840911271,379117362.0,3.7211264093233244e+18,3.7211264093233244e+18,67246.0,2MASS J13465711+0621013,0314-01369-1,,HD 120066,tic_near,-510.4673275923191,0.0269826781004667,-110.21206750513824,0.019599137827754,GaiaDR3,2023A&A...674A...1G,,,,,6.96,,Simbad,,6.334,0.023,TIC sirful,2019AJ....158..138S,5.9,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,5.212,0.024,TIC,2019AJ....158..138S,4.997,0.061,TIC,2019AJ....158..138S,4.851,0.021,TIC,2019AJ....158..138S,5.756,0.006,6.186125755310059,0.0027642683200456,gaia_dr3,2023A&A...674A...1G,6.494563579559326,0.0029799998348728,5.70730447769165,0.003894039044746,31.78064851308756,0.0257373675704002,GaiaDR3,2023A&A...674A...1G,31.430015563964844,0.0236825942993146,bj2021,2021AJ....161..147B,0,G0V,2003AJ....126.2048G,1,5887.0,21.0,Pastel,2022A&A...663A...4S,4.098474060271254,0.0217317716766442,calculated_from_M_and_R,Calculated Value,4.18,0.05,Pastel,2022A&A...663A...4S,0.09,0.03,Pastel,2022A&A...663A...4S,0.3940329392373223,0.0126030339518606,update_TIC,Calculated Value,1.5131467271769643,0.0244658951192618,calc_from_L_and_Teff,Calculated Value,1.0475349426269531,0.0400015115737915,gaia_dr3_flame,2023A&A...674A...1G,0,8.957805633544922,0.8700342178344727,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,0,,,,3.7211149331707075e+18,488.5369,3.3504,1,HR 5183,HD 120066,5830.39,4.14,1.2,HD 120066,206.73801,6.35037
TIC 70829383,152.38236575512,-35.85677597717,152.37992323415938,-35.85669552386095,70829383.0,5.446332686714617e+18,5.446332686714617e+18,49769.0,2MASS J10093179-3551243,7182-01231-1,WDS J10095-3551AB,HD  88218,tic_near,-445.6320442193714,0.02650654502213,18.773657854120643,0.0290490258485078,GaiaDR3,2023A&A...674A...1G,,,,,6.73,,Simbad,,6.13,,Simbad,,,,,,,,,,5.132,0.314,TIC,2019AJ....158..138S,4.704,0.063,TIC,2019AJ....158..138S,4.613,0.034,TIC,2019AJ....158..138S,5.572,0.006,6.01073169708252,0.002764403631094,gaia_dr3,2023A&A...674A...1G,6.302902221679688,0.0028762616860131,5.499872207641602,0.0039243963113048,31.51367668275492,0.0307373646646738,GaiaDR3,2023A&A...674A...1G,31.713085174560547,0.0288944244384765,bj2021,2021AJ....161..147B,0,G0V,2006AJ....132..161G,1,5812.0,37.0,Pastel,2022A&A...663A...4S,4.001877453720205,0.0586131794314355,calculated_from_M_and_R,Calculated Value,3.99,0.12,Pastel,2022A&A...663A...4S,-0.19,0.04,Pastel,2022A&A...663A...4S,0.4734931716658079,0.0127501465450935,update_TIC,Calculated Value,1.701171191044429,0.0330565320339103,calc_from_L_and_Teff,Calculated Value,1.06,0.137,TIC,2019AJ....158..138S,0,,,,,,8.763568,20.338026,5.446332686715993e+18,8.763568,20.338026,5.446332686715993e+18,1,1,AB,0.7,4.2,,,,0,,HD 88218,5849.65,4.1,0.33,HD 88218,152.38237,-35.85678
GAIA DR3 4410452820495105024,236.8212048,-0.2699108,236.82012320344305,-0.2700089385667392,187411636.0,4.410452820495105e+18,4.410452820495105e+18,77335.0,2MASS J15471710-0016116,5018-942-1,WDS J15473-0016A,HD 141103,gaia dr3,-243.3622077490581,0.0237615201622247,-22.064294096963565,0.0190807152539491,GaiaDR3,2023A&A...674A...1G,,,,,7.7,,Simbad,,7.23,,Simbad,,,,,,,,,,5.942,0.019,GCNS,2021A&A...649A...6G,5.727,0.046,GCNS,2021A&A...649A...6G,5.617,0.027,GCNS,2021A&A...649A...6G,6.462183141985415,,6.819097518920898,0.0027635192338919,gaia_dr3,2023A&A...674A...1G,7.072923183441162,0.00288659160389,6.397024154663086,0.0038032398364838,20.042743251086137,0.0246010273694992,GaiaDR3,2023A&A...674A...1G,49.794960021972656,0.055582046508789,bj2021,2021AJ....161..147B,0,F6V,1999MSS...C05....0H,1,6112.0,34.0,Pastel,2022A&A...663A...4S,4.092308972369437,0.0168329953799541,calculated_from_M_and_R,Calculated Value,4.01,0.1,Pastel,2022A&A...663A...4S,-0.31,0.05,Pastel,2022A&A...663A...4S,0.5479034819656331,0.0013502604582706,gaia_dr3_flame,2023A&A...674A...1G,1.675859843693046,0.0188261649661733,calc_from_L_and_Teff,Calculated Value,1.2668253183364868,0.0400105118751525,gaia_dr3_flame,2023A&A...674A...1G,0,3.8538668155670166,0.491938829421997,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,1,A,12.4,7.6,4.4104528204928737e+18,14.192,10.4159,0,,HD 141103,6213.94,4.11,3.83,HD 141103,236.8212,-0.26991
TIC 253928127,338.37785473533,-35.44454658808,338.3796545739906,-35.445158204368674,253928127.0,6.597043794989309e+18,6.597043794989309e+18,111349.0,2MASS J22333068-3526402,7503-00843-1,,HD 213628,tic_near,329.9450647670982,0.0202738288789987,-137.8312547718652,0.0207433775067329,GaiaDR3,2023A&A...674A...1G,,,,,8.52,,Simbad,,7.8,,Simbad,,,,,,,,,,6.549,0.027,TIC,2019AJ....158..138S,6.23,0.055,TIC,2019AJ....158..138S,6.112,0.023,TIC,2019AJ....158..138S,7.157,0.006,7.635746479034424,0.0027608452248712,gaia_dr3,2023A&A...674A...1G,7.98919153213501,0.0028340716179393,7.107612133026123,0.0038285294475118,29.803461017224425,0.0209420397877693,GaiaDR3,2023A&A...674A...1G,33.525821685791016,0.0208911895751953,bj2021,2021AJ....161..147B,0,G8V,2006AJ....132..161G,1,5581.0,18.0,Pastel,2022A&A...663A...4S,4.4461743901319375,0.0224812246028814,calculated_from_M_and_R,Calculated Value,4.47,0.04,Pastel,2022A&A...663A...4S,0.02,0.02,Pastel,2022A&A...663A...4S,-0.1181828832895363,0.0095225653995075,update_TIC,Calculated Value,0.9335490861732568,0.0118748556654503,calc_from_L_and_Teff,Calculated Value,0.8879348039627075,0.0400300323963165,gaia_dr3_flame,2023A&A...674A...1G,0,10.96192455291748,1.438429355621337,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 213628,5580.81,4.5,0.46,HD 213628,338.37785,-35.44455
TIC 119147875,210.26328411665,-2.65486525549,210.2596116321864,-2.652206918409508,119147875.0,3.657653114880309e+18,3.657653114880309e+18,68469.0,2MASS J14010324-0239180,4978-00501-1,,HD 122303,tic_near,-825.4629269300683,0.0253789778798818,598.4328528027961,0.0197210814803838,GaiaDR3,2023A&A...674A...1G,12.343,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,11.177,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,9.707,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,8.745,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.66,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.516,0.018,TIC,2019AJ....158..138S,5.935,0.036,TIC,2019AJ....158..138S,5.683,0.02,TIC,2019AJ....158..138S,7.812,0.008,8.863359451293945,0.0027913312373756,gaia_dr3,2023A&A...674A...1G,9.942731857299805,0.0033420724635783,7.829102993011475,0.0038438406133897,95.95746561284176,0.0253483802080154,GaiaDR3,2023A&A...674A...1G,10.41644287109375,0.0024909973144531,bj2021,2021AJ....161..147B,0,M0V,1986AJ.....92..139S,1,4067.0,50.0,Pastel,2022A&A...663A...4S,4.906757109075505,0.1041163274146992,calculated_from_M_and_R,Calculated Value,5.0,0.1,Pastel,2022A&A...663A...4S,0.01,0.05,Pastel,2022A&A...663A...4S,-1.3727475650000496,0.1004461252785714,update_TIC,Calculated Value,0.4146966409006338,0.0490287398762688,calc_from_L_and_Teff,Calculated Value,0.506,0.02,TIC,2019AJ....158..138S,0,,,,,,,,,,,,0,0,,,,,,,1,GJ 536,HD 122303,4972.49,4.17,-2.87,HD 122303,210.26328,-2.65487
TIC 122215177,289.91249513823,37.33054039692,289.9121513252043,37.32972399624875,122215177.0,2.0510697110472038e+18,2.0510697110472038e+18,94981.0,2MASS J19193897+3719500,2665-02093-1,,HD 181655,tic_near,-61.4451254226282,0.096364676952362,-183.7346047482241,0.1241063475608825,GaiaDR3,2023A&A...674A...1G,7.2,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,6.99,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,6.294,0.005,TIC mermil,2019AJ....158..138S,5.8,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,5.028,0.02,TIC,2019AJ....158..138S,4.753,0.015,TIC,2019AJ....158..138S,4.677,0.017,TIC,2019AJ....158..138S,5.67,0.006,6.127782344818115,0.0027804349542545,gaia_dr3,2023A&A...674A...1G,6.458762645721436,0.00294944267055,5.618682861328125,0.0038827749179842,39.830505038079934,0.0924891233444213,GaiaDR3,2023A&A...674A...1G,25.0842227935791,0.0600833892822283,bj2021,2021AJ....161..147B,0,G5V,2003AJ....126.2048G,1,5689.0,18.0,Pastel,2022A&A...663A...4S,4.48755694561236,,calculated_from_M_and_R,Calculated Value,4.44,0.08,Pastel,2022A&A...663A...4S,0.07,0.03,Pastel,2022A&A...663A...4S,-0.0985808246108563,,update_TIC,Calculated Value,0.9189467898879976,,calc_from_L_and_Teff,Calculated Value,0.9463897943496704,0.0400123298168182,gaia_dr3_flame,2023A&A...674A...1G,0,13.08387279510498,0.7993979454040518,gaia_dr3_flame,2023A&A...674A...1G,,6.791427,18.132988,2.0510697110472028e+18,6.791427,18.132988,2.0510697110472028e+18,1,0,,,,2.051069745406938e+18,34.6032,5.3523,0,,HD 181655,5674.16,4.44,3.6,HD 181655,289.91249,37.33054
TIC 307943195,99.39125180807,12.18055730192,99.3909117191071,12.179294747395968,307943195.0,3.3521527439566935e+18,3.3521527439566935e+18,31660.0,2MASS J06373390+1210505,0741-01283-1,WDS J06376+1211A,HD  47127,tic_near,-74.86366863741209,0.0278663523495197,-283.98207516197937,0.0207512155175209,GaiaDR3,2023A&A...674A...1G,,,,,7.547,0.023,TIC tycho2b3,2019AJ....158..138S,6.84,0.03,TIC hipvmag,2019AJ....158..138S,6.4,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,5.561,0.029,TIC,2019AJ....158..138S,5.277,0.034,TIC,2019AJ....158..138S,5.174,0.023,TIC,2019AJ....158..138S,6.193,0.006,6.669307708740234,0.0027661786121974,gaia_dr3,2023A&A...674A...1G,7.01811408996582,0.0028213128206034,6.149149894714356,0.0038578186167205,37.560661905348624,0.0254042372107505,GaiaDR3,2023A&A...674A...1G,26.60605812072754,0.0202999114990234,bj2021,2021AJ....161..147B,0,G5,1993yCat.3135....0C,1,5625.0,25.0,Pastel,2022A&A...663A...4S,4.285865538453844,0.0232839477885392,calculated_from_M_and_R,Calculated Value,4.35,0.07,Pastel,2022A&A...663A...4S,0.14,0.05,Pastel,2022A&A...663A...4S,0.0648519567245137,0.010729266860459,update_TIC,Calculated Value,1.1345759400802595,0.0172663380462702,calc_from_L_and_Teff,Calculated Value,0.906702995300293,0.0400183200836181,gaia_dr3_flame,2023A&A...674A...1G,0,,,gaia_dr3_flame,2023A&A...674A...1G,,5.498874,18.67025,3.352152743955409e+18,5.498874,18.67025,3.352152743955409e+18,1,1,A,52.7,2.4399999999999995,,,,0,,HD 47127,5611.85,4.34,0.38,HD 47127,99.39125,12.18056
TIC 48668374,241.41864379347,-20.45002843766,241.4200667195948,-20.451590988534043,48668374.0,6.24407633885886e+18,6.24407633885886e+18,78843.0,2MASS J16054045-2026599,6208-00742-1,,HD 144253,tic_near,295.0102774000705,0.3042390346527099,-351.0957653132113,0.1559732109308242,GaiaDR3,2023A&A...674A...1G,9.379,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,8.456,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.393,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.784,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.261,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,5.532,0.023,TIC,2019AJ....158..138S,4.983,0.033,TIC,2019AJ....158..138S,4.856,0.016,TIC,2019AJ....158..138S,6.393,0.006,7.051029682159424,0.0027597011006377,gaia_dr3,2023A&A...674A...1G,7.6099677085876465,0.0028651417422176,6.3387956619262695,0.0038090990937588,55.88087716773176,0.220708966255188,GaiaDR3,2023A&A...674A...1G,17.89069938659668,0.0718717575073242,bj2021,2021AJ....161..147B,0,K3V,2006AJ....132..161G,1,4780.1,156.6,TIC,2019AJ....158..138S,4.368017659629253,0.0781734997907196,calculated_from_M_and_R,Calculated Value,,,,,-0.11,,gcs_reanalysis,2011A&A...530A.138C,-0.371016668136667,0.01877192068142,update_TIC,Calculated Value,0.9511967252177562,0.0656268038442741,calc_from_L_and_Teff,Calculated Value,0.77,0.089,TIC,2019AJ....158..138S,0,,,,,,,,,,,,0,1,,,,,,,0,,HD 144253,4790.39,4.25,8.48,HD 144253,241.41867,-20.45003
TIC 349406063,250.23516553327,21.94814516314,250.23471959327276,21.94818553483756,349406063.0,4.5643974707235364e+18,4.5643974707235364e+18,81662.0,2MASS J16405646+2156532,1532-00975-1,WDS J16409+2157A,HD 150554,tic_near,-93.5485622752665,0.0229872912168502,8.850745883029953,0.0255034621804952,GaiaDR3,2023A&A...674A...1G,,,,,8.24,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.67,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.634,0.019,TIC,2019AJ....158..138S,6.424,0.017,TIC,2019AJ....158..138S,,,,,7.16,0.006,7.554379463195801,0.0027600561467373,gaia_dr3,2023A&A...674A...1G,7.826192855834961,0.002819419977344,7.113689422607422,0.0038086217289056,21.082630359650377,0.0291722156107425,GaiaDR3,2023A&A...674A...1G,47.37076187133789,0.0582504272460937,bj2021,2021AJ....161..147B,0,F8,2007AJ....133.2524W,1,6023.0,41.0,Pastel,2022A&A...663A...4S,4.336866622093099,0.0253707391095254,calculated_from_M_and_R,Calculated Value,4.29,0.1,Pastel,2022A&A...663A...4S,0.0,0.05,Pastel,2022A&A...663A...4S,0.201987434349035,0.014053564899696,update_TIC,Calculated Value,1.158832417233481,0.0245042721769475,calc_from_L_and_Teff,Calculated Value,1.0637516975402832,0.0428698658943176,gaia_dr3_flame,2023A&A...674A...1G,0,5.178308486938477,1.0699716806411743,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,1,A,12.0,4.66,4.5643974664282194e+18,11.6395,5.0475,0,,HD 150554,6080.94,4.42,2.58,HD 150554,250.23517,21.94815
TIC 21704463,292.33935136868,31.60865543476,292.3392249050177,31.60682890328226,21704463.0,2.0450742459530516e+18,2.0450742459530516e+18,95821.0,2MASS J19292145+3136319,2654-03277-1,,HD 183650,tic_near,-24.238898824211503,0.0142657859250903,-411.1855469910255,0.0161798633635044,GaiaDR3,2023A&A...674A...1G,,,,,7.67,,Simbad,,6.974,0.009,TIC mermil,2019AJ....158..138S,6.5,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,5.657,0.026,TIC,2019AJ....158..138S,5.405,0.021,TIC,2019AJ....158..138S,5.301,0.02,TIC,2019AJ....158..138S,6.311,0.006,6.784713268280029,0.0027589075711465,gaia_dr3,2023A&A...674A...1G,7.132223129272461,0.0028357560087411,6.2675065994262695,0.0038052942507571,27.094893950260296,0.0136094754561781,GaiaDR3,2023A&A...674A...1G,36.87294387817383,0.0193252563476562,bj2021,2021AJ....161..147B,0,G6,1985ApJS...59..197B,1,5667.0,32.0,Pastel,2022A&A...663A...4S,4.096454271527207,0.0228402546697623,calculated_from_M_and_R,Calculated Value,4.24,0.1,Pastel,2022A&A...663A...4S,0.31,0.05,Pastel,2022A&A...663A...4S,0.301131174743282,0.0105561443212441,update_TIC,Calculated Value,1.4672759764119263,0.0243427500114934,calc_from_L_and_Teff,Calculated Value,0.98041570186615,0.0400041937828063,gaia_dr3_flame,2023A&A...674A...1G,0,11.612746238708496,1.0617151260375977,gaia_dr3_flame,2023A&A...674A...1G,,6.552273,17.595778,2.0450742459322153e+18,6.552273,17.595778,2.0450742459322153e+18,0,0,,,,,,,0,,HD 183650,5654.23,4.13,1.1,HD 183650,292.33935,31.60866
TIC 85463294,257.89478250736,38.44275405899,257.89598966788463,38.44254560681901,85463294.0,1.3411135411564808e+18,1.3411135411564808e+18,84099.0,2MASS J17113472+3826341,3073-01045-1,,Wolf  654,tic_near,212.68792342388429,0.0183412227779626,-46.94817915362118,0.0250656511634588,GaiaDR3,2023A&A...674A...1G,,,,,13.162,0.069,TIC apassdr9,2019AJ....158..138S,11.636,0.057,TIC cdwrf,2019AJ....158..138S,11.255,0.04,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,7.63,0.023,TIC,2019AJ....158..138S,7.041,0.016,TIC,2019AJ....158..138S,6.801,0.021,TIC,2019AJ....158..138S,9.188,0.007,10.420489311218262,0.0027869488817258,gaia_dr3,2023A&A...674A...1G,11.857870101928713,0.0030798064528359,9.238903045654297,0.0038537694007281,83.06866367689253,0.0178185701370239,GaiaDR3,2023A&A...674A...1G,12.032294273376465,0.002434730529786,bj2021,2021AJ....161..147B,0,M4V,1995AJ....110.1838R,1,3366.0,,TIC,2019AJ....158..138S,4.838727595269595,,calculated_from_M_and_R,Calculated Value,,,,,-0.177,,Simbad 2020ApJ...898..119R,2020ApJ...898..119R,-1.7615193622294352,0.1075072960714359,update_TIC,Calculated Value,0.3869588114574712,,calc_from_L_and_Teff,Calculated Value,0.3766946471179803,0.008465886068713,Mann2019,Calculated Value,0,,,,,,,,,,,,0,0,,,,,,,0,,HIP 84099,5161.34,4.3,-1.79,HIP 84099,257.89478,38.44275
TIC 135171750,214.13684584386,20.12184851583,214.13620623622032,20.121424752142573,135171750.0,1.2520506597652157e+18,1.2520506597652157e+18,69751.0,2MASS J14163285+2007185,1475-01155-1,WDS J14165+2007A,HD 125040A,tic_near,-135.34752842076583,0.0166384819895029,-95.32160233559064,0.0160940736532211,GaiaDR3,2023A&A...674A...1G,,,,,6.87,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,6.41,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.27,0.34,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,5.373,0.021,TIC,2019AJ....158..138S,5.179,0.016,TIC,2019AJ....158..138S,5.13,0.018,TIC,2019AJ....158..138S,5.952,0.006,6.294159889221191,0.0027681520674364,gaia_dr3,2023A&A...674A...1G,6.525583744049072,0.0029381662220308,5.901242733001709,0.0038399480515973,30.21063932762427,0.0225985441356897,GaiaDR3,2023A&A...674A...1G,33.06260299682617,0.0242691040039062,bj2021,2021AJ....161..147B,0,,,1,6309.0,120.6,TIC,2019AJ....158..138S,4.282933306581142,0.0392599612419141,calculated_from_M_and_R,Calculated Value,,,,,0.04,0.03,TIC,2019AJ....158..138S,0.3897652186458127,0.0151623452100539,update_TIC,Calculated Value,1.3110347385189256,0.0550999549223099,calc_from_L_and_Teff,Calculated Value,1.2025249004364014,0.0400044322013855,gaia_dr3_flame,2023A&A...674A...1G,0,2.538160562515259,0.5755023360252381,gaia_dr3_flame,2023A&A...674A...1G,,4.377636,8.268582,1.2520506597652157e+18,4.377636,8.268582,1.2520506597652157e+18,1,1,A,4.2,1.95,,,,0,,HD 125040,6498.71,4.36,20.63,HD 125040,214.13685,20.12185
TIC 161522366,300.38666748482,-16.86899867081,300.387350055374,-16.86933563090331,161522366.0,6.871005636949837e+18,6.871005636949837e+18,98589.0,2MASS J20013279-1652083,6314-00006-1,,HD 189625,tic_near,146.9851551209432,0.022635294124484,-75.96277344877117,0.0140300281345844,GaiaDR3,2023A&A...674A...1G,,,,,7.99,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.33,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.182,0.02,TIC,2019AJ....158..138S,5.883,0.031,TIC,2019AJ....158..138S,5.843,0.02,TIC,2019AJ....158..138S,6.744,0.006,7.184827327728272,0.0027613831131682,gaia_dr3,2023A&A...674A...1G,7.502511024475098,0.0028438650973422,6.697590827941895,0.0038273805314082,29.262034640611304,0.0210263784974813,GaiaDR3,2023A&A...674A...1G,34.13096618652344,0.0244865417480468,bj2021,2021AJ....161..147B,0,G5V,1988MSS...C04....0H,1,5849.0,16.0,Pastel,2022A&A...663A...4S,4.372159280434613,0.0221639415113823,calculated_from_M_and_R,Calculated Value,4.45,0.03,Pastel,2022A&A...663A...4S,0.2,0.02,Pastel,2022A&A...663A...4S,0.0682786239031051,0.0116933755923889,update_TIC,Calculated Value,1.0534858678390604,0.0153089610804581,calc_from_L_and_Teff,Calculated Value,0.953562319278717,0.0400021672248839,gaia_dr3_flame,2023A&A...674A...1G,0,9.728289604187012,1.154102802276611,gaia_dr3_flame,2023A&A...674A...1G,,9.965367,20.605722,6.871005636953751e+18,9.965367,20.605722,6.871005636953751e+18,0,0,,,,,,,0,,HD 189625,5877.01,4.5,1.64,HD 189625,300.38667,-16.869
TIC 180762527,272.33909079473,29.95171268734,272.3394587130807,29.95198457546881,180762527.0,4.5904899811638313e+18,4.5904899811638313e+18,88945.0,2MASS J18092137+2957059,2104-00377-1,,HD 166435,tic_near,71.8085040718771,0.0163814537227153,61.1458764833337,0.0178203731775283,GaiaDR3,2023A&A...674A...1G,,,,,7.457,0.015,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,6.829,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,5.689,0.018,TIC,2019AJ....158..138S,5.389,0.018,TIC,2019AJ....158..138S,5.32,0.027,TIC,2019AJ....158..138S,6.227,0.006,6.672312736511231,0.0028032097889512,gaia_dr3,2023A&A...674A...1G,6.983443260192871,0.0033365799848566,6.186329364776611,0.0041877760201329,40.96445767318389,0.0166841465979814,GaiaDR3,2023A&A...674A...1G,24.39618492126465,0.0101966857910156,bj2021,2021AJ....161..147B,0,G1IV,2007AJ....133.2524W,1,5793.0,19.0,Pastel,2022A&A...663A...4S,4.44326408574148,0.0221141331976234,calculated_from_M_and_R,Calculated Value,4.43,0.04,Pastel,2022A&A...663A...4S,-0.01,0.02,Pastel,2022A&A...663A...4S,-0.0151903614911605,0.0114359757582456,update_TIC,Calculated Value,0.9755519629033356,0.0143501170728104,calc_from_L_and_Teff,Calculated Value,0.9631574153900146,0.0400296747684478,gaia_dr3_flame,2023A&A...674A...1G,0,6.887303352355957,1.127753973007202,gaia_dr3_flame,2023A&A...674A...1G,,3.720992,17.893188,4.5904899811649935e+18,3.720992,17.893188,4.5904899811649935e+18,0,0,,,,,,,0,,HD 166435,5835.96,4.5,7.71,HD 166435,272.33909,29.95171
