,star_name,TSS_tier,ra,dec,Teff,sy_dist,sy_vmag,Age,vsini_adopt,S_index_adopt,RHK_adopt,RHK_calculated_marvin23,prot_adopt,r_prot_adopt,act_cycle_adopt,phot_jitter_adopt
11643,TIC 404105081,3,322.91428178593,64.81926019706,4306.0,34.99473571777344,10.36,,,,,,8.591676,fetherolf24,,1421.107439
11644,TIC 160516175,3,322.95852040693,33.63371864969,4986.15,35.28704071044922,8.87,,,,,,3.789366,fetherolf24,,92.401436
11645,TIC 89426798,3,323.00348580772,-30.3996919685,3923.0,42.45177459716797,11.826,,,,,,10.096313,fetherolf24,,278.805453
11646,TIC 352817358,3,323.04969742581,0.22170301668,4235.0,42.80425643920898,10.95,,21.98,1.253,-4.06,-4.242095562977342,,nan,,
11647,TIC 99837628,3,323.08745463253,-20.96950390254,3803.0,28.70318031311035,11.413,,,,,,,nan,,
11648,TIC 99837626,3,323.09795812528,-20.95742211824,5071.0,28.638168334960938,8.48,12.581,1.967,0.2091,-4.9219,-4.723532973700609,4.406735,fetherolf24,,84.677887
11649,TIC 326396691,3,323.10661883581,-24.57447807034,4022.06,40.68072509765625,11.4,,,,,,,nan,,
11650,TIC 15460279,3,323.20713865196,26.1071975607,4484.8,44.19400405883789,10.33,,,,,,10.59285,fetherolf24,,7845.674997
11651,GAIA DR3 6588890538314013952,3,323.2190994,-37.6627366,3422.0,35.29972457885742,12.921,0.245,,,,,,nan,,
11652,TIC 352438806,3,323.2231057271,-76.89873792861,4551.97,36.67189025878906,10.18,,,,,,,nan,,
11653,TIC 88590648,3,323.23942279553,24.12740274366,5117.47,40.33211517333984,8.545,,,,,,8.835162,fetherolf24,,1368.662911
11654,TIC 404393507,3,323.25445110152,62.00245149101,4372.0,23.25787925720215,9.34,,9.09,,,,7.771,watson06,,
11655,TIC 468487835,3,323.2868385762,40.82431013156,5383.07,29.06404685974121,7.78,5.975,,,,,,nan,,
11656,TIC 441079957,3,323.37909379038,-27.8902634083,5764.6,45.501068115234375,7.65,12.437,2.0,0.158,,-4.647328141151953,2.217354,fetherolf24,,69.908215
11657,TIC 269019905,3,323.38109089083,-2.5059986263,4152.53,44.12714767456055,10.583,,,,,,,nan,,
11658,GAIA DR3 2672883806159211136,3,323.3815161,-2.5061712,3875.79,43.763465881347656,,,,,,,,nan,,
11659,TIC 441079955,3,323.3898212935,-27.88434422783,4545.12,45.39679718017578,9.77,,,,,,,nan,,
11660,TIC 139754153,2,323.39156247173,-49.00900096387,3527.0,4.966371059417725,8.672,,,0.660643684561,,-4.955169238934737,10.280372,fetherolf24,,125.649938
11661,TIC 262021187,3,323.43044371795,-73.89440204424,3693.0,37.16434097290039,12.527,,,,,,,nan,,
11662,TIC 275230628,3,323.43659238093,37.45416891501,4108.78,45.13850784301758,11.212,,,,,,,nan,,
11663,TIC 240455792,3,323.49521823484,45.59183098364,5096.0,38.52461242675781,4.02,1.288,,,,,2.685765,fetherolf24,,93.861572
11664,TIC 305191568,3,323.62359467167,7.55352128649,4724.82,46.38584518432617,10.584,,,,,,,nan,,
11665,TIC 352936695,3,323.65708874752,5.21832118926,4379.94,49.9788818359375,10.72,,,,,,2.224102,fetherolf24,,162.70041
11666,TIC 139757187,3,323.68102431711,-49.56110632304,4327.4,43.01383209228515,11.23,,,,,,5.149022,fetherolf24,,1040.953507
11667,TIC 387744326,3,323.70974602266,51.5371106754,3462.0,17.623186111450195,11.722,,,,,,,nan,,
11668,TIC 139757119,3,323.71235646865,-49.79306264081,5662.0,41.15413284301758,8.16,6.646,4.0,0.181,,-4.590394726535864,,nan,,
11669,TIC 441018038,2,323.71271878298,-20.08426416623,6605.0,27.479961395263672,5.696,2.04,57.5,0.242,,-4.217262810331045,,nan,,
11670,TIC 322055606,3,323.89855124646,67.93915309047,4536.1,34.4387092590332,9.9,9.29,,,,,4.947721,fetherolf24,,1533.290896
11671,TIC 471012706,3,324.1602,39.4558,3793.0,20.7068,10.18,,,,,,,nan,,
11672,TIC 304966912,3,324.16075226107,39.45569404029,3957.0,20.75784111022949,10.25,,,,,,0.459702,fetherolf24,,294.774424
11673,TIC 139770629,2,324.17184743089,-50.84538566775,5035.0,14.80974006652832,7.157,,3.0,,-4.567,,5.73014,fetherolf24,,1931.599725
11674,TIC 270500463,3,324.19849802646,-30.72468769153,5664.0,49.505,8.67,11.09,8.0,0.329,,-4.250732449907402,10.674213,fetherolf24,,1161.303582
11675,TIC 259845294,3,324.21241667881,-60.44016053546,4484.28,34.06894302368164,10.03,2.262,,,,,9.87723,fetherolf24,,1682.075554
11676,TIC 264455476,3,324.24466800414,82.92122683715,5556.0,48.48573303222656,8.172,,,,,,,nan,,
11677,TIC 469539957,3,324.24515188212,56.11797197597,3734.0,35.38321685791016,11.733,,,,,,,nan,,
11678,TIC 471012792,3,324.3799,-10.2405,3206.12,43.2844,14.803,,,,,,,nan,,
11679,TIC 441115325,3,324.45516041877,-25.20056782714,4078.23,43.50414276123047,11.4,,,,,,,nan,,
11680,TIC 278336681,3,324.4592191098,53.08027497401,3813.0,31.106733322143555,10.463,,,,,,,nan,,
11681,TIC 403121771,3,324.48194138266,-63.71192179472,3755.0,22.677505493164062,10.65,,,,,,9.759706,fetherolf24,,239.037393
11682,TIC 276380718,3,324.49540566989,42.01797774005,3637.0,35.46845626831055,12.414,,,,,,,nan,,
11683,TIC 298712317,3,324.50160649613,27.72373464108,3749.0,13.10597324371338,9.947,,8.5,,,,0.649343,fetherolf24,,329.355338
11684,TIC 266596166,3,324.51831250633,33.08399612305,4146.43,27.91345596313477,9.84,,,,,,,nan,,
11685,GAIA DR3 1773363344791741184,3,324.5210994,16.0886801,3554.0,49.52532196044922,12.01,7.505,,,,,,nan,,
11686,TIC 269195307,3,324.53510512339,-2.30314865572,5162.0,36.58046340942383,8.62,,0.6,0.16875,-5.02,-4.814671508577301,,nan,,
11687,TIC 441116007,3,324.53630355259,-27.25848888353,4674.62,43.23087692260742,10.27,0.845,,,,,,nan,,
11688,TIC 242055870,3,324.59017823074,-16.36152459533,3650.0,31.765565872192383,12.56,,,,,,,nan,,
11689,TIC 379842682,3,324.62111080686,20.88854762898,3759.0,49.39336013793945,12.629,,,,,,,nan,,
11690,TIC 441034000,3,324.66960968468,-18.69208996002,5761.13,48.86150741577149,8.38,10.756,,,,,,nan,,
11691,TIC 270503578,3,324.68191590166,-33.6653328935,3319.0,12.09075927734375,12.57,,,,,,,nan,,
11692,TIC 264454521,3,324.73623730857,80.67789115658,5205.62,42.92781448364258,8.91,,,,,,,nan,,
11693,TIC 441119035,3,324.7534,-24.1578,3000.0,19.4556,13.4,,,,,,,nan,,
11694,TIC 367460125,3,324.7549527185,20.26544929994,7145.0,39.87019729614258,5.762,1.241,134.1,0.303,,-4.057378852137409,,nan,,169044.09316432642
11695,TIC 305379433,3,324.76375302471,7.991917197,4349.94,46.670894622802734,10.98,,,,,,,nan,,
11696,TIC 270536913,3,324.77548056804,-33.67885414709,5013.64,44.01509094238281,6.277,,,,,,2.682937,fetherolf24,,62.785304
11697,TIC 441120034,2,324.79229599075,-27.30657389246,5953.0,26.36870002746582,6.74,7.416,2.3,0.247,-4.59,-4.320609873990178,12.704225,fetherolf24,,2047.107198
11698,TIC 419741301,3,324.80735653753,-71.39816995574,3484.0,22.97060203552246,12.43,,,,,,,nan,,
11699,TIC 320952706,3,324.83719670493,-37.14104858758,5578.0,38.392372131347656,8.06,10.619,1.0,0.179,,-4.624904867252705,,nan,,
11700,TIC 269243443,3,324.881297032,-0.05112398308,6265.7,43.2339,6.63,3.63,7.0,,,,9.799578,fetherolf24,,294.826364
11701,TIC 419742255,3,324.92861284982,-68.8175556468,3997.26,49.25749588012695,11.77,,,,,,,nan,,
11702,TIC 248024345,3,324.9766,27.6121,3636.0,23.3633,11.617,,,,,,,nan,,
11703,TIC 372254618,3,325.05329874686,37.058013533,3632.0,27.730297088623047,11.27,,,,,,,nan,,
11704,TIC 419792721,3,325.09938135124,-71.50333385598,5630.0,48.24456405639648,7.43,5.544,,,,,,nan,,
11705,TIC 269282550,3,325.11565659622,-2.01758177338,5642.0,45.2232551574707,8.55,2.426,1.552,0.1903,-4.8745,-4.565728096199158,,nan,,
11706,GAIA DR3 1947617383542471296,3,325.1232362,34.2677476,4076.0,47.910003662109375,,,,,,,,nan,,
11707,TIC 352510765,2,325.12405798702,-74.07428179921,5446.0,22.227569580078125,7.07,,2.192,0.1648,-5.0362,-4.7231849206381975,,nan,,
11708,TIC 248039969,3,325.17938739548,28.75566970764,5992.0,47.14189529418945,7.41,8.412,0.9,0.159,-5.09,-4.581758560940613,19.0,wright04,,
11709,TIC 204418363,3,325.18134716323,-31.25521123535,4268.14,49.33660888671875,11.38,,,,,,11.991946,fetherolf24,,468.654696
11710,TIC 264678534,3,325.18659332803,84.3334897046,5174.0,28.264442443847656,8.37,12.514,0.4,0.225666666667,-4.86,-4.637962393874033,35.0,wright04,,
11711,TIC 305507925,3,325.25096139941,11.26409818906,3472.0,31.772092819213867,13.179,,,,,,,nan,,
11712,TIC 305507923,3,325.25575906152,11.26296851736,4691.37,31.77811813354492,9.2,,,0.3306,,-4.645848017523586,3.110203,fetherolf24,,90.377774
11713,TIC 248046660,3,325.27582150773,26.7506655321,5610.0,27.1370792388916,7.467,6.85,1.6,0.312833333333,-4.55,-4.29540330566717,9.158537,fetherolf24,,560.591313
11714,TIC 269314527,3,325.31600129787,-0.77411053779,3686.0,39.6121711730957,12.672,,,,,,,nan,,
11715,TIC 352542468,3,325.36899724416,-77.39005200779,4900.0,21.1999,3.728,,,,,,1.118864,fetherolf24,,58.022722
11716,TIC 387938931,3,325.38044712267,49.42761488062,4136.84,33.32553482055664,10.426,,,,,,,nan,,
11717,TIC 155706950,3,325.38691408217,-14.04761657723,5705.0,35.83396530151367,5.18,,8.1,,,,,nan,,
11718,TIC 204441257,3,325.51691900735,-30.59425763803,4137.64,31.90945816040039,10.5,,,,,,9.161356,fetherolf24,,1170.026893
11719,TIC 155707827,3,325.53111128909,-12.16342500871,3451.0,32.00074005126953,12.73,,,,,,,nan,,
11720,TIC 159858571,3,325.54238247597,-41.12499543834,4592.89,30.085588455200195,8.833,,,,,,,nan,,
11721,TIC 370232736,3,325.5689384265,-57.61295454395,5529.0,40.032981872558594,8.33,6.358,2.144,0.3127,-4.5923,-4.324001942765866,7.681619,fetherolf24,,468.059188
11722,TIC 333283550,3,325.59497543837,-8.32548693369,3696.0,32.90703201293945,12.247,,,,,,,nan,,
11723,TIC 301822281,3,325.63798075406,17.84230979129,4395.29,48.66976547241211,10.94,,,,,,,nan,,
11724,TIC 407029356,3,325.66816918376,63.72137213907,6222.8,35.74498748779297,6.898,2.909,7.0,,,,1.944282,fetherolf24,,73.740429
11725,TIC 147335048,3,325.75904658052,-43.49609876409,6223.0,39.72800064086914,6.66,4.336,8.0,0.162,,-4.519650061246358,7.558729,fetherolf24,,127.897227
11726,TIC 407544108,3,325.7725127286,63.18078290586,4801.62,41.9039306640625,9.46,10.887,,,,,,nan,,
11727,TIC 388807894,3,325.77440106672,3.3435273647,3795.0,45.07899475097656,12.28,,,,,,,nan,,
11728,TIC 466314628,3,325.8930327802,9.1718229272,5648.0,34.03169250488281,7.79,3.214,,,,,,nan,,
11729,TIC 147337107,3,325.98854685036,-46.61358137395,5265.0,46.18706893920898,9.21,,1.0,,,,,nan,,
11730,TIC 197981077,3,325.99596170247,-57.32524842928,6384.0,44.31637191772461,6.482,3.304,6.0,,,,3.949767,fetherolf24,,43.99984
11731,TIC 197981057,3,326.00156482724,-57.28305456288,6331.0,44.220191955566406,6.843,3.406,8.0,,,,,nan,,
11732,TIC 452700589,3,326.0357402965,28.74262686868,6394.09,22.129884719848636,4.5,2.671,11.6,0.16085,,-4.497217686850045,3.547231,fetherolf24,,99.436112
11733,TIC 452703951,3,326.0416298664,25.33165805312,5207.0,45.96787643432617,9.48,,,,,,,nan,,
11734,TIC 466335247,3,326.05412812041,6.64146546185,3436.0,20.55186080932617,12.165,,,,,,,nan,,
11735,TIC 392693370,3,326.05954850147,-80.52573412334,4003.87,32.527061462402344,10.18,,,,,,8.351106,fetherolf24,,665.675169
11736,TIC 190927608,3,326.10589948383,46.86283094878,6664.0,45.299591064453125,6.6,2.133,55.0,,,,0.73884,fetherolf24,,165.510147
11737,TIC 468517470,3,326.12484039157,41.59746182327,4069.11,19.826234817504883,9.674,,,,,,6.341827,fetherolf24,,319.923407
11738,TIC 406277015,3,326.12551166982,-60.97747082634,3857.0,46.36595153808594,11.628,,,,,,,nan,,
11739,TIC 301880196,1,326.13054155637,14.77193953424,5939.0,18.120813369750977,5.977,4.461,11.2,0.334,,-4.160352031269566,,nan,6.2,
11740,TIC 139877815,3,326.14194454844,-48.13530835699,4118.5,43.79238510131836,11.55,,,,,,,nan,,
11741,TIC 452706688,3,326.161332,25.645067,6636.0,35.28581510232886,4.135,1.28,42.3,0.4777,,-3.8520338655068547,2.979612,fetherolf24,,619441.0750767813
11742,TIC 155778858,3,326.19455656492,-12.89877117106,3793.0,43.26395034790039,12.47,,,,,,,nan,,
11743,TIC 468515304,3,326.22309547773,40.51473126347,3774.0,47.822391510009766,12.458,,,,,,,nan,,
11744,TIC 240617731,3,326.22496613202,44.28580722463,3628.0,22.899906158447266,11.342,,,,,,,nan,,
11745,TIC 240610689,3,326.24178411865,46.55123102369,5849.0,48.91943740844727,8.405,1.018,1.0,,,,10.15268,fetherolf24,,187.183102
11746,TIC 139876330,3,326.25239931314,-52.46420771785,4855.0,40.19028472900391,9.81,,2.0,0.4006,-4.6606,-4.475190779200462,9.267159,fetherolf24,,230.278064
11747,TIC 269467912,3,326.25322967643,-5.7870386112,3400.0,16.702714920043945,12.892,,,,,,,nan,,
11748,TIC 392694197,3,326.25325281244,-82.73309993927,4000.0,38.64445114135742,11.44,,,,,,8.219736,fetherolf24,,639.987196
11749,GAIA DR3 1792460830975653248,3,326.2705045,19.8931946,3773.31,37.19343948364258,,,,,,,,nan,,
11750,GAIA DR3 1792460826680852096,3,326.2706486,19.8931459,3778.47,36.0978889465332,,,,,,,,nan,,
11751,TIC 406280308,3,326.33432356118,-61.93732774742,4052.94,44.29219818115234,11.55,,,,,,6.507954,fetherolf24,,353.191745
11752,TIC 333372236,3,326.34029013177,-7.49001542281,4285.3,49.068397521972656,10.74,,,,,,,nan,,
11753,TIC 155782207,3,326.34127333862,-12.78335224053,6554.3,40.70817184448242,6.67,2.22,32.7,,,,,nan,,
11754,TIC 25167696,3,326.36105505301,-21.56597934493,3685.0,37.09932327270508,12.092,,,,,,,nan,,
11755,GAIA DR3 1767343273816360192,3,326.4453114,13.4052102,4171.0,42.68896865844727,10.5,12.697,,,,,,nan,,
11756,TIC 322378751,3,326.46932906337,70.34806002904,5684.0,38.34908676147461,8.0,6.621,5.8,0.387,-4.45,-4.160480875094575,8.56486,fetherolf24,,2712.673058
11757,TIC 197762428,3,326.5363239477,-54.31258206379,4111.44,46.384742736816406,11.07,,,,,,,nan,,
11758,TIC 392755236,3,326.56091122737,-75.0156478804,4142.15,49.26447296142578,11.48,,,,,,,nan,,
11759,TIC 269484785,3,326.56262458387,-4.98556567501,3967.66,43.8296012878418,11.05,,,,,,9.195165,fetherolf24,,516.332882
11760,GAIA DR3 1769172109546787328,3,326.580702,14.6318257,4309.0,49.15029525756836,,13.006,,,,,,nan,,
11761,TIC 407688400,3,326.59196805088,38.21804860301,3269.0,7.044914722442627,12.21,,,,,,,nan,,
11762,TIC 197761293,3,326.648994,-57.703423,4081.0,19.025875190258752,9.38,,7.0,,,,,nan,,
11763,TIC 155841766,3,326.6570228929,-14.49697694313,3660.0,37.80775833129883,12.52,,,,,,,nan,,
11764,TIC 322391844,3,326.66766716697,66.80295770339,3272.0,15.979371070861816,13.078,,,,,,,nan,,
11765,TIC 24350161,3,326.66842810044,-0.17326987856,3263.0,12.380352973937988,12.7,,,,,,,nan,,
11766,TIC 468216076,3,326.67786328745,-85.7179119808,3180.0,15.5548734664917,13.409,,,,,,,nan,,
11767,TIC 155842257,2,326.7601575989,-16.12733287612,7021.0,13.6306,2.83,,,,,,,nan,,
11768,GAIA DR3 1773135299209107712,3,326.7698345,17.1940406,6975.0,49.99839401245117,6.174,1.592,,,,,,nan,,
11769,TIC 408636441,3,326.85329291628,62.75386138567,3960.0,40.08208465576172,11.93,,,,,,,nan,,
11770,TIC 466376085,3,326.86051311528,6.60485954958,4637.0,43.541446685791016,10.16,,,,,,,nan,,
11771,TIC 342443350,3,326.89705153928,58.28190781137,5625.78,44.55158615112305,8.45,1.095,,,,,,nan,,
11772,TIC 238809626,3,326.94670053856,-63.92400758003,5685.7,44.42572021484375,8.59,,5.0,,,,6.143841,fetherolf24,,311.677307
11773,TIC 155853721,3,326.9593858668,-16.07978395215,5765.0,48.06331634521485,8.03,9.52,2.0,,,,,nan,,
11774,TIC 139898417,3,326.98036384559,-52.93063924959,5768.0,33.216182708740234,7.57,6.249,5.0,0.274,,-4.315363322700406,8.781388,fetherolf24,,1066.383409
11775,TIC 270226668,3,326.98843404123,5.82266911498,3675.0,31.206600189208984,11.834,,,,,,,nan,,
11776,TIC 204500941,3,326.99893157039,-29.94161752664,3846.0,42.65535354614258,12.029,,,,,,11.199115,fetherolf24,,305.234075
11777,TIC 384960560,3,326.9994986146,12.41615473345,3902.0,42.59897613525391,11.681,,,,,,,nan,,
11778,TIC 197594519,3,327.00019046006,-40.25608198071,4831.7,24.483837127685547,8.623,,,,-4.93,,,nan,,
11779,TIC 264697813,3,327.0501386556,84.19803785444,4411.8,36.773433685302734,10.44,4.904,,,,,8.17032,fetherolf24,,340.190766
11780,TIC 16651502,3,327.06362020696,27.92834047423,3526.0,16.82256317138672,12.03,,,,,,,nan,,
11781,TIC 147407292,1,327.06562944127,-47.30361668872,5935.0,15.552793502807615,5.58,6.903,0.1,0.1746,-4.8898,-4.534055538817902,2.516199,fetherolf24,,31.461059
11782,TIC 392705273,3,327.12906763813,-78.43324451523,5380.0,43.90547943115234,8.73,,1.0,,,,4.011119,fetherolf24,,109.115276
11783,TIC 345988525,3,327.24077035329,42.90406899434,4891.6,46.81307220458984,9.744,,,,,,,nan,,
11784,TIC 354115105,3,327.2549594088,75.00077830145,5253.0,36.20325469970703,8.97,,,,,,,nan,,
11785,TIC 197597426,3,327.26085298594,-37.82248374953,3585.0,26.70159149169922,12.27,,,,,,,nan,,
11786,TIC 392756613,3,327.27398547304,-72.10252597463,2979.0,16.449384689331055,9.641,,,,,,,nan,,
11787,TIC 197598527,3,327.29712609702,-41.55797535011,3274.0,15.26072120666504,11.51,,,,,,,nan,,
11788,TIC 2027520129,3,327.2976852376,-41.55870073009,3502.88,15.65968132019043,12.538,,,,,,,nan,,
11789,TIC 270059638,3,327.30096438727,5.72286600086,4593.3,22.551929473876957,8.653,,,0.568,,-4.428549576437256,8.854997,fetherolf24,,159.571926
11790,TIC 238813498,3,327.35797353456,-63.11441988125,3411.0,16.70655632019043,12.5,,,,,,8.600367,fetherolf24,,246.878687
11791,TIC 343969300,3,327.42449945813,12.00087259271,3795.0,38.48836517333984,11.688,,,,,,0.55127,fetherolf24,,225.509913
11792,TIC 333492292,3,327.44140288867,-11.68252241738,4068.7,30.638784408569336,10.67,,,,,,,nan,,
11793,TIC 197602069,3,327.49910754779,-41.24503924839,4012.36,23.628082275390625,10.544,13.272,,0.848,,-4.536401441830288,,nan,,
11794,TIC 354162381,3,327.5089742863,77.89747842102,4120.42,47.88005447387695,11.306,,,,,,10.910457,fetherolf24,,2323.772392
11795,TIC 385051182,3,327.5360499091,17.28571237366,6739.0,32.04806900024414,5.336,1.84,151.3,0.6462,,-3.6939384287815744,,nan,,
11796,TIC 466386702,3,327.55858258926,9.3748913317,3809.0,44.29027557373047,12.649,,,,,,,nan,,
11797,TIC 111148377,3,327.59626173335,-16.19652742521,5623.0,38.11345672607422,8.3,8.089,3.059,0.3806,-4.4643,-4.189413871481823,,nan,,
11798,TIC 370240932,3,327.5991331336,-58.30505388535,5553.0,42.94717025756836,7.89,12.492,13.0,0.272,,-4.390148197376732,5.921695,fetherolf24,,559.042227
11799,TIC 84075197,3,327.64390390225,38.77760573716,3747.0,42.411956787109375,12.203,,,,,,,nan,,
11800,TIC 16808542,3,327.65092552562,28.76718244351,5541.6,49.19481658935547,7.98,,10.44,0.217,-4.79,-4.521123105309157,27.0,wright04,,
11801,TIC 384189169,3,327.65456074983,49.43778671358,5517.0,34.59412384033203,7.81,12.698,2.5,0.196,-4.79,-4.5899723721753976,3.280872,fetherolf24,,77.625194
11802,TIC 16786779,3,327.65732183866,24.35939201929,4282.27,34.15560531616211,10.259,,,,,,,nan,,
11803,TIC 204571116,3,327.67223534413,-30.16494628674,3576.0,35.30149459838867,12.484,,,,,,,nan,,
11804,TIC 139986785,3,327.80139095917,-52.26120465365,3921.0,31.578269958496097,13.279,,,,,,8.752921,fetherolf24,,278.229132
11805,TIC 25300818,3,327.852502,-23.270528,6281.0,40.0529,6.86,3.977,8.0,,,,,nan,,
11806,TIC 283414277,3,327.90966426879,59.29440773952,3151.0,8.1248,10.64,,,,,,9.540722,fetherolf24,,307.602641
11807,TIC 388930496,3,327.91430885261,0.84940673918,5322.0,37.80664443969727,8.607,8.202,,0.2249,,-4.581279053865564,,nan,,
11808,TIC 419923554,3,327.97055004173,42.34387613339,5488.0,29.667631149291992,7.85,12.614,1.0,0.189,-4.9,-4.622232433318423,6.533765,fetherolf24,,120.42551
11809,TIC 419923552,3,327.97453074307,42.34427242303,3807.0,29.61536026000977,11.26,,,,-4.9,,,nan,,
11810,TIC 466408581,3,327.9831784903,7.89181798368,4539.55,47.82118988037109,10.19,,,,,,,nan,,
11811,TIC 388983926,3,328.00673836412,5.54292626202,3867.0,41.85910034179688,13.657,,,,,,,nan,,
11812,TIC 144200130,3,328.01313574614,-45.00750137998,4874.0,37.606689453125,9.5,10.242,,0.3818,-4.7323,-4.490430361892858,,nan,,
11813,TIC 388931495,3,328.02722570649,1.90642453393,5148.0,30.67816162109375,8.19,,1.39,0.1695,-5.01,-4.817438498986589,10.648901,fetherolf24,,51.928104
11814,TIC 238815210,3,328.04052039669,-62.05236336632,6340.0,46.72266387939453,7.23,2.904,30.0,,-4.35,,,nan,,
11815,TIC 388983974,3,328.0434,5.6266,3511.0,30.497102775236357,12.141,,,,,,0.31246,fetherolf24,,11109.967653
11816,TIC 84235871,3,328.08193246445,39.80165284595,5443.0,38.348106384277344,8.24,7.398,0.1,0.157,-5.05,-4.756016158391869,35.0,wright04,,
11817,TIC 53852938,3,328.09782891892,-25.37023105201,4111.57,,8.61,,,,,,,nan,,
11818,TIC 326202925,2,328.12465294471,28.79354213418,6346.0,26.95736694335937,5.53,2.969,8.2,0.1605,,-4.505540966266865,2.574406,fetherolf24,,17.460518
11819,TIC 278657418,3,328.2254966134,-66.72045078502,4491.62,46.51910781860352,10.37,,,,,,6.888087,fetherolf24,,122.441288
11820,TIC 406343361,3,328.26134308323,-64.21741110711,4335.87,28.387741088867188,9.89,,,,,,8.502305,fetherolf24,,79.420346
11821,TIC 278632366,3,328.26176679707,-70.59361916583,3718.0,44.83738708496094,12.51,,,,,,,nan,,
11822,TIC 278657065,3,328.26848320548,-67.7808270684,3835.14,41.06146240234375,11.85,,,,,,,nan,,
11823,TIC 258038021,3,328.27230497386,20.93051896854,5011.0,23.218677520751957,8.148,11.937,2.6,0.5083,-4.439,-4.289443414835568,4.657213,fetherolf24,,1487.897652
11824,TIC 206238583,3,328.27662174135,-12.82912225634,3537.0,24.11981964111328,12.48,,,,,,,nan,,
11825,TIC 283226254,3,328.28022043298,28.8376089992,3881.0,26.986692428588867,11.47,,,,,,,nan,,
