hpic_name,tess_id,period_var(d),period_var_uncert(d),amp_var(ppm),amp_var_uncert(d),RMS(ppm)
TIC 158624542,158624542,7.879737,0.810277,402.040969,6.139668,876.041448
TIC 158647872,158647872,9.741538,1.491185,135.901752,6.648174,639.095237
TIC 201254618,201254618,5.270878,0.495287,1879.239542,8.731374,1861.509246
TIC 201292718,201292718,5.691812,0.463888,146.537253,4.480816,416.583474
TIC 201293938,201293938,7.875180,0.970240,472.957020,18.843289,1527.149854
TIC 281764250,281764250,10.927316,1.595070,3218.072219,4.711399,2579.215908
TIC 201236480,201236480,10.780546,2.058761,372.014853,11.385187,892.152467
TIC 156084049,156084049,1.920758,0.050537,417.376573,12.494235,1638.344109
TIC 156076941,156076941,0.152439,0.000351,484.509257,21.119943,1793.991334
TIC 322054057,322054057,1.469336,0.034384,22903.542269,4.599965,19539.549157
TIC 322063810,322063810,7.611438,0.789869,212.733793,9.006379,799.367177
TIC 207084815,207084815,11.998558,4.630948,102.660686,8.779225,621.049817
TIC 262530407,262530407,9.151980,1.468842,399.932173,10.531136,989.506208
TIC 229145550,229145550,2.709648,0.107145,1869.713940,17.474694,2134.461843
TIC 229147927,229147927,4.484040,0.269165,4154.245506,16.383351,3656.101564
TIC 142305549,142305549,2.013177,0.073967,1184.919135,27.651532,3386.320399
TIC 142350987,142350987,6.815378,0.587407,741.424498,8.926463,1146.167476
TIC 91640284,91640284,11.270851,2.011093,634.408836,12.892514,1033.168052
TIC 100104021,100104021,8.841423,1.169098,117.113080,5.987479,565.134628
TIC 229099274,229099274,11.704563,1.965789,590.158311,10.124419,1054.334967
TIC 401841366,401841366,6.056376,0.504457,421.249363,4.031781,557.309054
TIC 111267568,111267568,8.298692,1.217926,471.619690,4.746135,675.323801
TIC 100123854,100123854,11.123167,2.125235,586.860052,10.080041,1026.408960
TIC 42071036,42071036,10.527791,1.666081,374.331400,19.695140,1674.417900
TIC 115282129,115282129,9.390109,1.143240,527.142034,10.416697,1098.207369
TIC 77093387,77093387,9.072719,1.453868,469.196835,14.541901,1184.792685
TIC 77111228,77111228,7.697838,0.675080,454.682948,8.808809,965.963207
TIC 77093037,77093037,8.663822,1.345125,126.160103,7.832301,614.803287
TIC 146247926,146247926,9.639608,1.849343,152.960244,12.112133,1070.729257
TIC 146268248,146268248,11.779933,2.041100,1059.049668,6.961587,886.964332
TIC 70552676,70552676,9.402635,1.606613,329.209757,15.004153,1225.569494
TIC 146246752,146246752,8.336615,0.984052,373.553633,13.337672,1137.148081
TIC 70553159,70553159,2.111911,0.071693,196.610753,5.360818,689.165570
TIC 321928346,321928346,9.467310,1.051662,353.416007,12.230719,1211.048626
TIC 155945004,155945004,7.541722,0.689317,257.732123,11.281999,1019.429797
TIC 155897369,155897369,7.268750,0.685948,253.428304,15.074291,1318.351511
TIC 355426648,355426648,5.872022,0.498126,320.756150,12.545366,1098.327765
TIC 155895820,155895820,8.142684,0.983742,177.575599,9.091428,799.448443
TIC 7151484,7151484,1.151902,0.020444,620.968344,10.855119,1378.785602
TIC 101936401,101936401,6.113377,0.511215,2613.675203,17.553737,2802.220526
TIC 120459870,120459870,10.505043,1.948703,290.616725,13.938418,1211.079036
TIC 115242300,115242300,0.214235,0.000639,978.917120,23.648289,5079.567832
TIC 67655714,67655714,7.090282,0.899304,234.760551,9.243535,760.447882
TIC 140460192,140460192,9.556784,2.028750,15043.410142,10.101745,11659.855912
TIC 33527111,33527111,9.646097,1.375590,472.584720,17.877384,1633.153376
TIC 67583849,67583849,6.585783,0.943849,297.014239,8.136507,704.052116
TIC 97483813,97483813,8.249406,1.148273,92.621030,5.550258,533.188007
TIC 11649919,11649919,4.275188,0.346522,78.847088,5.535189,436.885842
TIC 11518255,11518255,2.840279,0.123301,74.249593,5.052477,422.679311
TIC 441493794,441493794,10.930604,2.018689,115.052192,7.640131,726.970323
TIC 175491770,175491770,8.263490,1.525300,676.033372,29.624477,2308.856115
TIC 321087289,321087289,8.918454,1.555532,122.420780,9.281884,739.599997
TIC 176852917,176852917,8.565672,1.018078,12010.506114,9.964469,8581.323573
TIC 321052441,321052441,7.119002,0.604497,1069.739035,11.431634,1287.231169
TIC 209451163,209451163,11.934332,2.052757,799.739191,14.480780,1714.543908
TIC 176833501,176833501,5.638031,0.406862,725.960972,12.639924,1267.247951
TIC 88478727,88478727,1.057968,0.015753,14188.086798,5.480912,10416.180570
TIC 144505393,144505393,6.451048,0.553315,719.892348,14.851236,1375.230095
TIC 122542569,122542569,8.654995,1.491005,256.707242,13.986814,1098.374206
TIC 122505766,122505766,2.972675,0.153316,907.331725,22.881352,1888.717204
TIC 122542824,122542824,10.769203,2.098648,391.046132,18.204111,1281.304198
TIC 91528196,91528196,9.085751,1.568153,233.312971,7.811591,682.586037
TIC 122506840,122506840,11.633712,2.185454,2104.033607,12.383607,2341.786222
TIC 120896927,120896927,8.546240,1.125300,80.467579,5.387738,431.527190
TIC 88416301,88416301,5.041433,0.378469,2869.023478,7.944606,2506.553598
TIC 88363008,88363008,6.938649,0.697500,276.721988,7.070810,747.437450
TIC 137884162,137884162,8.408017,1.042869,593.877941,12.470813,1389.273490
TIC 204614039,204614039,8.120211,0.973639,530.038756,5.839264,725.497549
TIC 178271163,178271163,9.881281,1.167709,1371.384190,17.741581,1763.251596
TIC 144539611,144539611,3.946370,0.212477,11679.906483,4.517178,10033.015080
TIC 120957673,120957673,7.043435,0.633477,267.122125,4.784442,542.415160
TIC 178288068,178288068,6.307642,0.492078,503.614088,8.044690,826.647819
TIC 178351350,178351350,8.524553,1.241385,98.486416,5.272273,517.344985
TIC 71024949,71024949,7.273450,0.817571,364.471433,11.939792,1159.271872
TIC 121089579,121089579,4.540617,0.299305,615.979869,19.226191,1666.111592
TIC 92235664,92235664,8.326926,0.962563,1103.876528,6.976768,1268.104035
TIC 92248708,92248708,7.426380,0.763941,232.207355,5.620390,595.023637
TIC 92361975,92361975,7.424253,0.784662,135.513855,7.437581,654.964280
TIC 92235917,92235917,6.853869,0.562444,1795.869305,24.001960,2363.735812
TIC 156929912,156929912,7.736248,0.792692,1422.227845,8.676052,1515.749768
TIC 155776776,155776776,8.071674,0.886883,185.156526,8.803406,793.679947
TIC 63957451,63957451,6.353710,0.555244,247.418674,4.321356,461.062278
TIC 268804174,268804174,10.245623,2.549286,642.584218,5.392048,754.859590
TIC 64032649,64032649,9.995723,1.729344,674.551688,6.667173,907.310416
TIC 344334378,344334378,8.412840,1.166573,571.445477,16.432141,1362.130171
TIC 268751690,268751690,9.640166,1.760279,466.415843,17.953828,1419.849415
TIC 29928567,29928567,0.226946,0.000920,15441.860340,64.356289,12806.656786
TIC 632499595,632499595,0.226956,0.000724,25416.409071,12.471251,18785.447405
TIC 302411994,302411994,10.916640,1.956256,387.540253,11.891582,919.778611
TIC 66606102,66606102,11.723916,1.922763,1616.861508,14.888304,1691.046480
TIC 302457612,302457612,7.646201,1.245802,1097.657353,11.143965,1382.125803
TIC 302457583,302457583,3.602721,0.182120,402.971033,6.743630,902.498247
TIC 71373798,71373798,11.901552,1.912403,1159.799185,10.423805,1245.011485
TIC 98869475,98869475,6.954450,0.632019,449.779895,15.880480,1344.395361
TIC 12570868,12570868,5.583330,0.448307,232.094482,5.226315,569.531645
TIC 12523915,12523915,10.940317,2.107418,684.862717,5.848198,816.744324
TIC 12547830,12547830,11.614664,2.425754,549.934639,9.271605,991.230908
TIC 9857693,9857693,9.455810,1.254546,1178.876788,17.774942,1764.132588
TIC 9964140,9964140,10.640482,1.672001,1725.286113,8.894148,1466.487981
TIC 441126977,441126977,11.679577,2.445974,1210.813108,14.409614,1569.368573
TIC 36845881,36845881,5.740244,0.579391,973.529796,5.833657,1084.041557
TIC 4646810,4646810,11.302549,2.076498,1399.662124,6.482935,1198.295086
TIC 141306732,141306732,5.805104,0.412072,2163.659290,4.647402,2406.326321
TIC 141332789,141332789,0.626268,0.005526,4096.259911,17.635725,3360.348083
TIC 439874011,439874011,11.459403,2.022103,3453.839573,12.109012,3535.525406
TIC 439869265,439869265,10.841720,1.986542,850.599378,7.883711,998.704363
TIC 439899389,439899389,10.215584,1.395469,215.807726,8.882155,767.765557
TIC 394393038,394393038,10.771643,1.776349,165.535974,8.639600,813.912437
TIC 394350365,394350365,2.040031,0.060950,1635.440810,12.558899,1796.496569
TIC 405252114,405252114,8.437540,0.932493,890.181976,16.113080,1582.688107
TIC 453442366,453442366,7.693900,0.913074,28422.249554,19.665062,20602.650537
TIC 261401286,261401286,7.890324,0.865627,565.444254,14.594803,1362.954769
TIC 278380701,278380701,10.474714,1.650506,1579.372318,6.512359,1286.629727
TIC 287488930,287488930,10.791771,1.566142,282.174235,9.852235,985.823985
TIC 270424243,270424243,8.957266,1.041616,254.341626,4.953967,501.950598
TIC 270429868,270429868,11.304430,1.900395,231.966132,13.315546,1169.772212
TIC 452608747,452608747,9.967552,1.447367,650.928340,12.912424,1261.145588
TIC 454640164,454640164,11.605612,1.960445,288.983108,7.180561,833.158969
TIC 465458485,465458485,7.575894,0.783783,290.037732,19.550525,1551.370520
TIC 465595015,465595015,0.180754,0.000487,712.738170,19.621157,1870.655788
TIC 453976070,453976070,7.771777,0.779636,506.802143,6.532521,767.729652
TIC 303946923,303946923,1.462605,0.033252,1387.243042,19.903527,2061.007577
TIC 361996758,361996758,9.561245,1.396218,600.640916,6.714021,823.624952
TIC 338150022,338150022,10.163713,2.117301,143.340238,7.545380,649.661766
TIC 460604193,460604193,9.420767,1.306629,507.574745,9.434615,998.152532
TIC 469246367,469246367,9.755860,1.577532,190.790671,4.378966,458.449849
TIC 177308913,177308913,7.984497,0.660400,714.587694,16.736568,1703.881129
TIC 300443029,300443029,5.955673,0.684121,261.832165,17.237383,1332.722884
TIC 167415965,167415965,10.890136,1.883182,210.137316,3.935954,448.555669
TIC 176954932,176954932,8.755719,1.004046,841.937730,16.280606,1797.759620
TIC 306741844,306741844,9.647539,1.274023,376.255341,11.433529,1204.490243
TIC 306472525,306472525,4.757863,0.272073,279.402155,12.720080,1228.680839
TIC 453099619,453099619,0.371184,0.002175,65.493800,4.523039,431.534564
TIC 307085108,307085108,7.780769,0.795852,1849.362925,15.295830,2136.486214
TIC 307210830,307210830,7.800970,0.952545,187.768980,8.895799,833.213086
TIC 307715447,307715447,6.347994,0.584379,596.406009,9.168220,859.708102
TIC 307928622,307928622,9.577135,1.243862,788.652212,12.853261,1113.289551
TIC 302136084,302136084,8.521483,1.217247,231.268310,10.801734,1055.451606
TIC 453082318,453082318,10.830525,1.910426,750.869644,4.194615,806.547587
TIC 41031598,41031598,10.598201,1.605716,1081.701236,18.000727,1673.665221
TIC 41226271,41226271,7.129370,0.651567,2052.622989,10.834132,1828.053700
TIC 167308252,167308252,0.287696,0.001259,368.271559,16.610846,1468.106645
TIC 167422188,167422188,7.973004,0.697148,430.179651,19.335977,1712.945455
TIC 167365279,167365279,10.769810,1.997151,252.448160,11.491573,996.503660
TIC 177237464,177237464,11.355271,2.253441,265.439420,17.219868,1472.844327
TIC 300037819,300037819,11.737066,2.887072,365.059327,9.273680,862.032611
TIC 150185581,150185581,2.684749,0.117193,87.202478,4.482814,511.977711
TIC 167892002,167892002,2.674994,0.147515,214.783574,14.412664,1104.587666
TIC 349766265,349766265,9.341484,2.116633,197.010488,4.489426,447.074061
TIC 349484401,349484401,7.255021,0.685044,260.891548,13.583644,1107.459993
TIC 358168697,358168697,0.295255,0.001353,382.883323,12.873674,1207.174389
TIC 355946390,355946390,6.483159,0.567766,606.722875,8.660006,931.172003
TIC 364146744,364146744,6.949432,0.696962,227.421260,13.833611,1155.543411
TIC 118079187,118079187,3.010205,0.132311,157.578695,10.104005,913.554276
TIC 342888849,342888849,1.171242,0.020794,2728.362689,16.546516,2746.948906
TIC 238633709,238633709,11.135611,1.798983,298.224083,9.301499,958.126489
TIC 813030276,813030276,9.985097,1.419053,466.908244,16.294907,1596.126919
TIC 286065993,286065993,6.864441,0.572456,868.176770,15.771756,1456.314882
TIC 90294175,90294175,8.461099,1.502340,188.168999,9.682360,868.961909
TIC 145112971,145112971,5.841530,0.521833,23439.399371,25.664755,17810.078802
TIC 94003407,94003407,9.320958,1.291793,1118.660639,18.376723,1787.532099
TIC 28796187,28796187,6.547782,0.635859,164.916741,10.388643,927.269660
TIC 459648927,459648927,0.555616,0.004794,12754.602464,28.665752,10078.564601
TIC 308794367,308794367,0.976299,0.014009,390.297280,11.476595,1288.245764
TIC 268465859,268465859,6.630120,0.662555,453.078267,21.688412,1894.715330
TIC 268666367,268666367,11.843391,2.293708,191.156869,13.225871,1170.693605
GAIA DR3 47319858019739264,435883876,3.021094,0.141483,843.118146,6.331620,1151.538742
GAIA DR3 63181034805012224,67786068,8.833739,2.225618,157.470172,5.207847,615.838789
GAIA DR3 94865180345415552,387010958,10.628834,1.533126,4718.632841,7.017821,3875.535857
GAIA DR3 105850121845012608,118295516,0.462557,0.003250,560.235672,16.944142,1536.816163
GAIA DR3 128614479306793088,436884473,9.649934,1.428027,10275.510124,4.562296,7661.275462
GAIA DR3 145325548516513280,17336696,9.133074,1.492842,1772.482610,4.776699,1625.471739
GAIA DR3 152008414550182784,58636651,11.851495,1.941247,377.337232,10.807907,1058.905221
GAIA DR3 202902059019345024,156271712,6.696990,0.577250,1912.578869,4.896946,1727.372127
GAIA DR3 221110590052150912,90694666,3.275395,0.173287,135.994834,11.007095,862.874503
GAIA DR3 315328531708809856,44629425,3.123646,0.156450,47.426064,1.714672,242.055908
GAIA DR3 413736952705148800,331384222,10.058698,1.277286,16765.418755,14.136178,12193.971112
GAIA DR3 422886126401496064,327000122,11.609234,2.087583,485.932971,5.108521,695.991717
GAIA DR3 644873877612476032,330755009,8.208595,1.133716,926.404065,6.987289,1009.922000
GAIA DR3 650345086129592192,27654301,7.377101,0.902512,992.972392,18.746558,2042.317640
GAIA DR3 719601571215916544,416841738,2.315538,0.069738,581.716478,1.985348,619.165982
GAIA DR3 908481141832887296,18805144,8.288383,0.822189,329.238772,19.947048,1645.431957
GAIA DR3 981548637301374336,252933112,6.935557,0.631459,288.653178,16.138442,1399.406389
GAIA DR3 1118834930455090816,219707904,3.422668,0.159836,154.914893,7.539138,771.943666
GAIA DR3 1216422870956354304,345335157,9.860383,1.378642,1658.130324,6.103969,1314.661988
GAIA DR3 1297565458994346240,284853659,4.463036,0.240562,156.478760,0.940245,182.944530
GAIA DR3 1365925940889367296,188691932,6.963868,0.613752,323.676197,24.753414,1934.326018
GAIA DR3 1372546413931606016,188541727,1.494282,0.033831,1271.644324,18.292969,1867.682861
GAIA DR3 1485694750364098304,27352198,2.274892,0.057768,189.896516,2.375545,292.954568
GAIA DR3 1565976794456209792,159189482,5.881901,0.515825,1607.147924,4.852792,1511.351214
GAIA DR3 1612627045598361856,405503630,7.604947,0.975415,140.851332,8.460502,685.883843
GAIA DR3 1697598231905663616,219733897,2.656400,0.120395,171.718209,2.639229,317.255539
GAIA DR3 1843877121426321920,282762698,4.371840,0.280110,968.274457,2.805037,897.978196
GAIA DR3 1873271430935980160,283471501,11.697913,1.962700,396.708695,8.152591,814.260747
GAIA DR3 2079784488001577600,272274040,4.439509,0.254563,143.623484,0.678391,240.320271
GAIA DR3 2276178670828990080,333805671,4.680034,0.350999,754.162806,11.030395,1115.040467
GAIA DR3 2300460624917976576,461496554,2.071452,0.058424,1813.328607,11.019336,1793.040319
GAIA DR3 2312002988748576640,169265855,6.057186,0.542484,21802.661901,11.225570,15663.268025
GAIA DR3 2316176498665292544,63723736,8.575669,1.291944,204.153515,3.834530,429.840304
GAIA DR3 2358524597030794112,439403362,10.495066,1.846611,164.486527,9.366762,896.438358
GAIA DR3 2420563960807395072,471012663,3.961000,0.233023,1900.475174,12.469358,2554.269429
GAIA DR3 2572002686598426496,376983076,1.376616,0.029035,220.321837,1.486895,272.513347
GAIA DR3 2716106428586177280,322187910,9.649878,2.332326,905.155996,15.503034,1744.279677
GAIA DR3 2810539741380152704,423269232,6.738245,0.605888,2387.731362,9.628663,2336.730092
GAIA DR3 2899492637251200512,37606355,7.855846,0.858874,1425.699284,11.115802,2043.409444
GAIA DR3 2913765672571405440,124229161,2.824718,0.111168,101.414239,1.033759,178.616444
GAIA DR3 2924599091919101568,172116622,4.972802,0.400805,2986.986536,6.278904,2592.546960
GAIA DR3 3028470161558479232,386070101,2.468865,0.104121,75.736294,4.132705,497.091366
GAIA DR3 3066501100524306176,169051549,0.038031,0.000022,1634.302995,1.116752,1262.188604
GAIA DR3 3077874483161655552,265075778,7.075836,1.111023,201.981222,2.228793,327.892695
GAIA DR3 3111066471465385216,320739355,10.428239,2.006915,143.597723,4.422564,482.964947
GAIA DR3 3215139851235339904,249028219,1.590360,0.038158,433.809397,1.281395,360.622018
GAIA DR3 3268302269229853312,302769704,6.848716,0.568377,870.932520,5.781783,1365.031433
GAIA DR3 3307241404807513984,60908053,10.850336,1.893644,186.501148,7.238384,767.024029
GAIA DR3 3307241404808622208,60908053,10.850336,1.893644,186.501148,7.238384,767.024029
GAIA DR3 3310104945406638464,245940624,5.508978,0.494442,1463.335330,4.965345,1343.777587
GAIA DR3 3310876802567157248,245787593,11.103759,1.568012,7445.856783,8.533745,6425.949510
GAIA DR3 3312783561888068352,60876325,4.020270,0.260455,1117.794758,1.535463,928.129150
GAIA DR3 3313241714640886400,245907108,1.070033,0.017360,374.691419,6.637216,697.550190
GAIA DR3 3313526556869575296,59087096,3.384135,0.230412,5393.910011,12.102009,5311.750756
GAIA DR3 3314024566919613952,435926868,2.592460,0.126398,112.458995,0.370204,250.549010
GAIA DR3 3314151251273992832,245824893,9.810066,1.495542,7623.635801,5.681625,5486.954362
GAIA DR3 3404798597640071296,436655312,6.595328,0.723319,2231.864077,13.164953,2339.133918
GAIA DR3 3406380176397987200,436614427,4.954805,0.368786,1474.621960,6.006661,1815.183925
GAIA DR3 3460420279549683712,306996173,11.701411,2.225183,31.974800,1.377582,184.363565
GAIA DR3 3534414590303807232,97815168,12.154410,2.457837,2056.636625,3.116229,1930.603338
GAIA DR3 3534414594600352896,97815168,12.154410,2.457837,2056.636625,3.116229,1930.603338
GAIA DR3 3864972938605115520,365006789,2.674755,0.109356,972.702126,9.623112,1319.751198
